season,week,franchise_id,player_id,status,salary,contractYear,contractInfo,as_of
2025,15,0031,15404,ROSTER,6.75,3,2025 UFA,2025-12-13
2025,15,0031,15788,ROSTER,1.86,3,2025 UFA,2025-12-13
2025,15,0031,15869,ROSTER,4.68,3,2025 UFA,2025-12-13
2025,15,0031,13193,ROSTER,4.56,2,2025 UFA,2025-12-13
2025,15,0031,13700,ROSTER,7.2,3,2025 UFA,2025-12-13
2025,15,0031,14157,ROSTER,11.5,2,2025 UFA,2025-12-13
2025,15,0031,13959,ROSTER,1.8,1,2025 UFA,2025-12-13
2025,15,0031,12676,ROSTER,3.1,1,2025 UFA,2025-12-13
2025,15,0031,15375,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0031,14954,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0031,15752,ROSTER,7.33,1,2022 1.04,2025-12-13
2025,15,0031,15821,ROSTER,5.35,1,2022 2.02^,2025-12-13
2025,15,0031,16586,ROSTER,0.98,3,2024 5.13,2025-12-13
2025,15,0031,16663,ROSTER,1.9,1,2025 UFA,2025-12-13
2025,15,0031,10814,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0031,13172,ROSTER,1.87,2,2024 UFA,2025-12-13
2025,15,0031,15385,INJURED_RESERVE,2.9,1,2025 UFA,2025-12-13
2025,15,0031,15923,INJURED_RESERVE,3.99,2,2025 UFA,2025-12-13
2025,15,0032,15350,ROSTER,10.07,4,2024 iEXT,2025-12-13
2025,15,0032,14322,ROSTER,9.66,3,2024 oEXT,2025-12-13
2025,15,0032,15715,ROSTER,3.41,1,2022 2.03^,2025-12-13
2025,15,0032,15853,ROSTER,1.25,1,2022 4.02,2025-12-13
2025,15,0032,15329,ROSTER,9.15,3,2024 iEXT,2025-12-13
2025,15,0032,16239,ROSTER,2.82,2,2023 1.13,2025-12-13
2025,15,0032,14882,ROSTER,18.77,2,2025 oEXT,2025-12-13
2025,15,0032,16414,ROSTER,1.81,1,2023 iEXT,2025-12-13
2025,15,0032,15832,ROSTER,5.35,1,2022 4.03^,2025-12-13
2025,15,0032,16167,ROSTER,1.59,2,2023 2.13,2025-12-13
2025,15,0032,16181,ROSTER,8.83,3,2025 iEXT,2025-12-13
2025,15,0032,12860,ROSTER,1.81,2,2023 iEXT,2025-12-13
2025,15,0032,14835,ROSTER,14.03,3,2024 B/R,2025-12-13
2025,15,0032,16627,ROSTER,3.14,3,2024 1.10,2025-12-13
2025,15,0032,16644,ROSTER,1.51,3,2024 2.13,2025-12-13
2025,15,0032,16593,ROSTER,1.26,3,2024 3.07,2025-12-13
2025,15,0032,13431,ROSTER,2.17,2,2024 iEXT,2025-12-13
2025,15,0032,15363,ROSTER,1.87,3,2024 oEXT,2025-12-13
2025,15,0032,14225,ROSTER,22.99,4,2023 iEXT,2025-12-13
2025,15,0032,16704,ROSTER,1.09,2,2024 4.03,2025-12-13
2025,15,0032,15850,ROSTER,3.41,1,2022 3.18^,2025-12-13
2025,15,0032,13987,ROSTER,1.09,1,2025 ERFA,2025-12-13
2025,15,0032,17137,ROSTER,1.49,4,2025 2.14,2025-12-13
2025,15,0032,17052,ROSTER,1.37,4,2025 3.02,2025-12-13
2025,15,0032,17131,ROSTER,1.15,4,2025 3.14,2025-12-13
2025,15,0032,17049,ROSTER,0.98,4,2025 4.14,2025-12-13
2025,15,0032,17083,ROSTER,2.58,4,2025 1.14,2025-12-13
2025,15,0032,17087,ROSTER,1.87,2,2025 UFA,2025-12-13
2025,15,0032,16346,ROSTER,1.0,2,2025 R/F,2025-12-13
2025,15,0032,15928,ROSTER,1.1,1,2025 UFA,2025-12-13
2025,15,0032,17174,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0032,16350,ROSTER,3.71,2,2024 iEXT,2025-12-13
2025,15,0032,14985,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0032,14789,ROSTER,1.9,1,2025 UFA,2025-12-13
2025,15,0032,11150,ROSTER,2.1,1,2025 UFA,2025-12-13
2025,15,0032,16657,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0032,16159,ROSTER,1.1,2,2023 4.15,2025-12-13
2025,15,0032,16269,ROSTER,1.0,2,2025 R/F,2025-12-13
2025,15,0032,17169,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0032,16195,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0032,15950,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0032,15238,ROSTER,1.8,1,2025 UFA,2025-12-13
2025,15,0032,17209,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0032,16184,ROSTER,1.86,2,2023 2.07,2025-12-13
2025,15,0032,17040,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0032,16455,INJURED_RESERVE,2.31,2,2025 oEXT,2025-12-13
2025,15,0032,16227,INJURED_RESERVE,1.0,2,2025 R/F,2025-12-13
2025,15,0032,15858,INJURED_RESERVE,1.0,1,2025 UFA,2025-12-13
2025,15,0032,15469,INJURED_RESERVE,3.49,2,2024 iEXT,2025-12-13
2025,15,0032,13131,INJURED_RESERVE,1.0,1,2025 UFA,2025-12-13
