season,week,franchise_id,player_id,contractInfo,status,salary,contractYear,as_of
2025,18,0031,14669,2025 RRFA,ROSTER,3.26,1,2026-01-01
2025,18,0031,14260,2025 B/R,ROSTER,1.9,1,2026-01-01
2025,18,0031,16846,2025 ERFA,ROSTER,1.1,1,2026-01-01
2025,18,0031,17112,2025 1.09,ROSTER,3.61,4,2026-01-01
2025,18,0031,17115,2025 2.09,ROSTER,1.69,4,2026-01-01
2025,18,0031,17167,2025 5.21,ROSTER,0.93,4,2026-01-01
2025,18,0031,13869,2025 UFA,ROSTER,1.86,2,2026-01-01
2025,18,0031,15361,2025 UFA,ROSTER,2.85,2,2026-01-01
2025,18,0031,15404,2025 UFA,ROSTER,6.75,3,2026-01-01
2025,18,0031,15788,2025 UFA,ROSTER,1.86,3,2026-01-01
2025,18,0031,15869,2025 UFA,ROSTER,4.68,3,2026-01-01
2025,18,0031,13193,2025 UFA,ROSTER,4.56,2,2026-01-01
2025,18,0031,13700,2025 UFA,ROSTER,7.2,3,2026-01-01
2025,18,0031,14157,2025 UFA,ROSTER,11.5,2,2026-01-01
2025,18,0031,13959,2025 UFA,ROSTER,1.8,1,2026-01-01
2025,18,0031,12676,2025 UFA,ROSTER,3.1,1,2026-01-01
2025,18,0031,15375,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0031,14954,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0031,15752,2022 1.04,ROSTER,7.33,1,2026-01-01
2025,18,0031,15821,2022 2.02^,ROSTER,5.35,1,2026-01-01
2025,18,0031,16586,2024 5.13,ROSTER,0.98,3,2026-01-01
2025,18,0031,16663,2025 UFA,ROSTER,1.9,1,2026-01-01
2025,18,0031,10814,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0031,13172,2024 UFA,ROSTER,1.87,2,2026-01-01
2025,18,0031,15385,2025 UFA,INJURED_RESERVE,2.9,1,2026-01-01
2025,18,0031,15923,2025 UFA,INJURED_RESERVE,3.99,2,2026-01-01
2025,18,0032,15350,2024 iEXT,ROSTER,10.07,4,2026-01-01
2025,18,0032,14322,2024 oEXT,ROSTER,9.66,3,2026-01-01
2025,18,0032,15715,2022 2.03^,ROSTER,3.41,1,2026-01-01
2025,18,0032,15853,2022 4.02,ROSTER,1.25,1,2026-01-01
2025,18,0032,15329,2024 iEXT,ROSTER,9.15,3,2026-01-01
2025,18,0032,16239,2023 1.13,ROSTER,2.82,2,2026-01-01
2025,18,0032,16414,2023 iEXT,ROSTER,1.81,1,2026-01-01
2025,18,0032,15832,2022 4.03^,ROSTER,5.35,1,2026-01-01
2025,18,0032,16167,2023 2.13,ROSTER,1.59,2,2026-01-01
2025,18,0032,16181,2025 iEXT,ROSTER,8.83,3,2026-01-01
2025,18,0032,12860,2023 iEXT,ROSTER,1.81,2,2026-01-01
2025,18,0032,14835,2024 B/R,ROSTER,14.03,3,2026-01-01
2025,18,0032,16627,2024 1.10,ROSTER,3.14,3,2026-01-01
2025,18,0032,16644,2024 2.13,ROSTER,1.51,3,2026-01-01
2025,18,0032,16593,2024 3.07,ROSTER,1.26,3,2026-01-01
2025,18,0032,13431,2024 iEXT,ROSTER,2.17,2,2026-01-01
2025,18,0032,15363,2024 oEXT,ROSTER,1.87,3,2026-01-01
2025,18,0032,14225,2023 iEXT,ROSTER,22.99,4,2026-01-01
2025,18,0032,16704,2024 4.03,ROSTER,1.09,2,2026-01-01
2025,18,0032,15850,2022 3.18^,ROSTER,3.41,1,2026-01-01
2025,18,0032,13987,2025 ERFA,ROSTER,1.09,1,2026-01-01
2025,18,0032,17137,2025 2.14,ROSTER,1.49,4,2026-01-01
2025,18,0032,17052,2025 3.02,ROSTER,1.37,4,2026-01-01
2025,18,0032,17131,2025 3.14,ROSTER,1.15,4,2026-01-01
2025,18,0032,17049,2025 4.14,ROSTER,0.98,4,2026-01-01
2025,18,0032,17083,2025 1.14,ROSTER,2.58,4,2026-01-01
2025,18,0032,17087,2025 UFA,ROSTER,1.87,2,2026-01-01
2025,18,0032,16346,2025 R/F,ROSTER,1.0,2,2026-01-01
2025,18,0032,15928,2025 UFA,ROSTER,1.1,1,2026-01-01
2025,18,0032,17174,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0032,16350,2024 iEXT,ROSTER,3.71,2,2026-01-01
2025,18,0032,14985,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0032,14789,2025 UFA,ROSTER,1.9,1,2026-01-01
2025,18,0032,11150,2025 UFA,ROSTER,2.1,1,2026-01-01
2025,18,0032,16657,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0032,16159,2023 4.15,ROSTER,1.1,2,2026-01-01
2025,18,0032,16269,2025 R/F,ROSTER,1.0,2,2026-01-01
2025,18,0032,16195,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0032,15950,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0032,15238,2025 UFA,ROSTER,1.8,1,2026-01-01
2025,18,0032,17209,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0032,16184,2023 2.07,ROSTER,1.86,2,2026-01-01
2025,18,0032,10700,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0032,16455,2025 oEXT,ROSTER,2.31,2,2026-01-01
2025,18,0032,17169,2025 UFA,ROSTER,1.0,1,2026-01-01
2025,18,0032,16227,2025 R/F,INJURED_RESERVE,1.0,2,2026-01-01
2025,18,0032,15858,2025 UFA,INJURED_RESERVE,1.0,1,2026-01-01
2025,18,0032,15469,2024 iEXT,INJURED_RESERVE,3.49,2,2026-01-01
2025,18,0032,13131,2025 UFA,INJURED_RESERVE,1.0,1,2026-01-01
2025,18,0032,14882,2025 oEXT,INJURED_RESERVE,18.77,2,2026-01-01
