season,week,franchise_id,player_id,salary,contractInfo,status,contractYear,as_of
2025,17,0031,15385,2.9,2025 UFA,INJURED_RESERVE,1,2025-12-25
2025,17,0031,15923,3.99,2025 UFA,INJURED_RESERVE,2,2025-12-25
2025,17,0032,15350,10.07,2024 iEXT,ROSTER,4,2025-12-25
2025,17,0032,14322,9.66,2024 oEXT,ROSTER,3,2025-12-25
2025,17,0032,15715,3.41,2022 2.03^,ROSTER,1,2025-12-25
2025,17,0032,15853,1.25,2022 4.02,ROSTER,1,2025-12-25
2025,17,0032,15329,9.15,2024 iEXT,ROSTER,3,2025-12-25
2025,17,0032,16239,2.82,2023 1.13,ROSTER,2,2025-12-25
2025,17,0032,16414,1.81,2023 iEXT,ROSTER,1,2025-12-25
2025,17,0032,15832,5.35,2022 4.03^,ROSTER,1,2025-12-25
2025,17,0032,16167,1.59,2023 2.13,ROSTER,2,2025-12-25
2025,17,0032,16181,8.83,2025 iEXT,ROSTER,3,2025-12-25
2025,17,0032,12860,1.81,2023 iEXT,ROSTER,2,2025-12-25
2025,17,0032,14835,14.03,2024 B/R,ROSTER,3,2025-12-25
2025,17,0032,16627,3.14,2024 1.10,ROSTER,3,2025-12-25
2025,17,0032,16644,1.51,2024 2.13,ROSTER,3,2025-12-25
2025,17,0032,16593,1.26,2024 3.07,ROSTER,3,2025-12-25
2025,17,0032,13431,2.17,2024 iEXT,ROSTER,2,2025-12-25
2025,17,0032,15363,1.87,2024 oEXT,ROSTER,3,2025-12-25
2025,17,0032,14225,22.99,2023 iEXT,ROSTER,4,2025-12-25
2025,17,0032,16704,1.09,2024 4.03,ROSTER,2,2025-12-25
2025,17,0032,15850,3.41,2022 3.18^,ROSTER,1,2025-12-25
2025,17,0032,13987,1.09,2025 ERFA,ROSTER,1,2025-12-25
2025,17,0032,17137,1.49,2025 2.14,ROSTER,4,2025-12-25
2025,17,0032,17052,1.37,2025 3.02,ROSTER,4,2025-12-25
2025,17,0032,17131,1.15,2025 3.14,ROSTER,4,2025-12-25
2025,17,0032,17049,0.98,2025 4.14,ROSTER,4,2025-12-25
2025,17,0032,17083,2.58,2025 1.14,ROSTER,4,2025-12-25
2025,17,0032,17087,1.87,2025 UFA,ROSTER,2,2025-12-25
2025,17,0032,16346,1.0,2025 R/F,ROSTER,2,2025-12-25
2025,17,0032,15928,1.1,2025 UFA,ROSTER,1,2025-12-25
2025,17,0032,17174,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0032,16350,3.71,2024 iEXT,ROSTER,2,2025-12-25
2025,17,0032,14985,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0032,14789,1.9,2025 UFA,ROSTER,1,2025-12-25
2025,17,0032,11150,2.1,2025 UFA,ROSTER,1,2025-12-25
2025,17,0032,16657,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0032,16159,1.1,2023 4.15,ROSTER,2,2025-12-25
2025,17,0032,16269,1.0,2025 R/F,ROSTER,2,2025-12-25
2025,17,0032,16195,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0032,15950,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0032,15238,1.8,2025 UFA,ROSTER,1,2025-12-25
2025,17,0032,17209,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0032,16184,1.86,2023 2.07,ROSTER,2,2025-12-25
2025,17,0032,10700,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0032,16455,2.31,2025 oEXT,ROSTER,2,2025-12-25
2025,17,0032,16227,1.0,2025 R/F,INJURED_RESERVE,2,2025-12-25
2025,17,0032,15858,1.0,2025 UFA,INJURED_RESERVE,1,2025-12-25
2025,17,0032,15469,3.49,2024 iEXT,INJURED_RESERVE,2,2025-12-25
2025,17,0032,13131,1.0,2025 UFA,INJURED_RESERVE,1,2025-12-25
2025,17,0032,14882,18.77,2025 oEXT,INJURED_RESERVE,2,2025-12-25
2025,17,0032,17169,1.0,2025 UFA,TAXI_SQUAD,1,2025-12-25
